transaction_id,contract_id,client_id,payment_amt,payment_code,transaction_datetime,total_amount_paid_before,avg_amount_per_transaction_before,num_payments_before,num_contracts_before,num_defaults_before,entity_type,entity_year_established,entity_age
17489,1097,1037,178.33,PAYMENT,2018-04-18 18:08:29,25443.71,3634.82,7,1,0,Australian Private Company,2018,7
19976,1097,1037,1666.67,PAYMENT,2018-05-20 18:08:34,25622.04,3202.76,8,1,0,Australian Private Company,2018,7
19977,1097,1037,178.33,PAYMENT,2018-05-20 18:08:34,27288.71,3032.08,9,1,0,Australian Private Company,2018,7
22357,1097,1037,1666.67,PAYMENT,2018-06-18 18:08:43,27467.04,2746.7,10,1,0,Australian Private Company,2018,7
22358,1097,1037,178.33,PAYMENT,2018-06-18 18:08:43,29133.71,2648.52,11,1,0,Australian Private Company,2018,7
24974,1097,1037,1666.67,PAYMENT,2018-07-18 18:09:20,29312.04,2442.67,12,1,0,Australian Private Company,2018,7
24975,1097,1037,178.33,PAYMENT,2018-07-18 18:09:20,30978.71,2382.98,13,1,0,Australian Private Company,2018,7
3839,738,1038,13049.96,PAYMENT,2017-09-05 18:09:30,0.0,0.0,0,0,0,Individual/Sole Trader,2004,21
3840,738,1038,50.0,PAYMENT,2017-09-05 18:09:31,13049.96,13049.96,1,1,0,Individual/Sole Trader,2004,21
4130,738,1038,1133.33,PAYMENT,2017-09-10 18:09:37,13099.96,6549.98,2,1,0,Individual/Sole Trader,2004,21
4131,738,1038,173.33,PAYMENT,2017-09-10 18:09:37,14233.29,4744.43,3,1,0,Individual/Sole Trader,2004,21
5583,738,1038,1083.33,PAYMENT,2017-10-05 17:08:10,14406.62,3601.66,4,1,0,Individual/Sole Trader,2004,21
5584,738,1038,173.33,PAYMENT,2017-10-05 17:08:10,15489.95,3097.99,5,1,0,Individual/Sole Trader,2004,21
7263,738,1038,1083.33,PAYMENT,2017-11-05 17:08:15,15663.28,2610.55,6,1,0,Individual/Sole Trader,2004,21
7264,738,1038,173.33,PAYMENT,2017-11-05 17:08:15,16746.61,2392.37,7,1,0,Individual/Sole Trader,2004,21
9026,738,1038,1083.33,PAYMENT,2017-12-05 17:08:14,16919.94,2114.99,8,1,0,Individual/Sole Trader,2004,21
9027,738,1038,173.33,PAYMENT,2017-12-05 17:08:14,18003.27,2000.36,9,1,0,Individual/Sole Trader,2004,21
10841,738,1038,1083.33,PAYMENT,2018-01-07 17:08:22,18176.6,1817.66,10,1,0,Individual/Sole Trader,2004,21
10842,738,1038,173.33,PAYMENT,2018-01-07 17:08:22,19259.93,1750.9,11,1,0,Individual/Sole Trader,2004,21
10947,738,1038,1083.33,DEFAULT,2018-01-09 17:08:19,19433.26,1619.44,12,1,0,Individual/Sole Trader,2004,21
10948,738,1038,173.33,DEFAULT,2018-01-09 17:08:19,19433.26,1619.44,12,1,1,Individual/Sole Trader,2004,21
11392,738,1038,1083.33,PAYMENT,2018-01-15 17:08:20,19433.26,1619.44,12,1,2,Individual/Sole Trader,2004,21
11393,738,1038,173.33,PAYMENT,2018-01-15 17:08:20,20516.59,1578.2,13,1,2,Individual/Sole Trader,2004,21
12561,738,1038,1083.33,PAYMENT,2018-02-05 17:08:20,20689.92,1477.85,14,1,2,Individual/Sole Trader,2004,21
12562,738,1038,173.33,PAYMENT,2018-02-05 17:08:20,21773.25,1451.55,15,1,2,Individual/Sole Trader,2004,21
14486,738,1038,1083.33,PAYMENT,2018-03-05 17:08:26,21946.58,1371.66,16,1,2,Individual/Sole Trader,2004,21
14487,738,1038,173.33,PAYMENT,2018-03-05 17:08:26,23029.91,1354.7,17,1,2,Individual/Sole Trader,2004,21
16500,738,1038,1083.33,PAYMENT,2018-04-05 18:08:26,23203.24,1289.07,18,1,2,Individual/Sole Trader,2004,21
16501,738,1038,173.33,PAYMENT,2018-04-05 18:08:26,24286.57,1278.24,19,1,2,Individual/Sole Trader,2004,21
18891,738,1038,1083.33,PAYMENT,2018-05-07 18:08:33,24459.9,1223.0,20,1,2,Individual/Sole Trader,2004,21
18892,738,1038,173.33,PAYMENT,2018-05-07 18:08:33,25543.23,1216.34,21,1,2,Individual/Sole Trader,2004,21
21114,738,1038,146.24,PAYMENT,2018-06-04 18:08:44,25716.56,1168.93,22,1,2,Individual/Sole Trader,2004,21
21115,738,1038,3249.99,PAYMENT,2018-06-04 18:08:44,25862.8,1124.47,23,1,2,Individual/Sole Trader,2004,21
21146,1435,1038,20050.04,PAYMENT,2018-06-05 18:08:45,29112.79,1213.03,24,1,2,Individual/Sole Trader,2004,21
21147,1435,1038,50.0,PAYMENT,2018-06-05 18:08:45,49162.83,1966.51,25,2,2,Individual/Sole Trader,2004,21
21547,1435,1038,1716.67,PAYMENT,2018-06-10 18:09:14,49212.83,1892.8,26,2,2,Individual/Sole Trader,2004,21
21548,1435,1038,266.66,PAYMENT,2018-06-10 18:09:14,50929.5,1886.28,27,2,2,Individual/Sole Trader,2004,21
23811,1435,1038,1666.67,PAYMENT,2018-07-05 18:08:47,51196.16,1828.43,28,2,2,Individual/Sole Trader,2004,21
23812,1435,1038,266.66,PAYMENT,2018-07-05 18:08:47,52862.83,1822.86,29,2,2,Individual/Sole Trader,2004,21
8747,942,1039,5050.04,PAYMENT,2017-11-30 17:08:14,0.0,0.0,0,0,0,Australian Private Company,2008,17
8748,942,1039,50.0,PAYMENT,2017-11-30 17:08:14,5050.04,5050.04,1,1,0,Australian Private Company,2008,17
8834,942,1039,466.67,PAYMENT,2017-12-03 17:08:17,5100.04,2550.02,2,1,0,Australian Private Company,2008,17
8835,942,1039,66.66,PAYMENT,2017-12-03 17:08:17,5566.71,1855.57,3,1,0,Australian Private Company,2008,17
10472,942,1039,416.67,PAYMENT,2018-01-01 17:08:16,5633.37,1408.34,4,1,0,Australian Private Company,2008,17
10473,942,1039,66.66,PAYMENT,2018-01-01 17:08:16,6050.04,1210.01,5,1,0,Australian Private Company,2008,17
12294,942,1039,416.67,PAYMENT,2018-01-31 17:08:18,6116.7,1019.45,6,1,0,Australian Private Company,2008,17
12295,942,1039,66.66,PAYMENT,2018-01-31 17:08:18,6533.37,933.34,7,1,0,Australian Private Company,2008,17
14187,942,1039,416.67,PAYMENT,2018-02-28 17:08:23,6600.03,825.0,8,1,0,Australian Private Company,2008,17
14188,942,1039,66.66,PAYMENT,2018-02-28 17:08:23,7016.7,779.63,9,1,0,Australian Private Company,2008,17
16176,942,1039,416.67,PAYMENT,2018-04-02 18:08:28,7083.36,708.34,10,1,0,Australian Private Company,2008,17
16177,942,1039,66.66,PAYMENT,2018-04-02 18:08:28,7500.03,681.82,11,1,0,Australian Private Company,2008,17
18375,942,1039,416.67,PAYMENT,2018-04-30 18:08:29,7566.69,630.56,12,1,0,Australian Private Company,2008,17
18376,942,1039,66.66,PAYMENT,2018-04-30 18:08:29,7983.36,614.1,13,1,0,Australian Private Company,2008,17
19695,942,1039,220.0,PAYMENT,2018-05-16 18:08:33,8050.02,575.0,14,1,0,Australian Private Company,2008,17
19696,942,1039,2500.02,PAYMENT,2018-05-16 18:08:33,8270.02,551.33,15,1,0,Australian Private Company,2008,17
19718,1365,1039,10049.96,PAYMENT,2018-05-17 18:08:33,10770.04,673.13,16,1,0,Australian Private Company,2008,17
19719,1365,1039,50.0,PAYMENT,2018-05-17 18:08:33,20820.0,1224.71,17,2,0,Australian Private Company,2008,17
19946,1365,1039,883.33,PAYMENT,2018-05-20 18:08:33,20870.0,1159.44,18,2,0,Australian Private Company,2008,17
19947,1365,1039,108.33,PAYMENT,2018-05-20 18:08:34,21753.33,1144.91,19,2,0,Australian Private Company,2008,17
22148,1365,1039,833.33,PAYMENT,2018-06-17 18:08:44,21861.66,1093.08,20,2,0,Australian Private Company,2008,17
22149,1365,1039,108.33,PAYMENT,2018-06-17 18:08:44,22694.99,1080.71,21,2,0,Australian Private Company,2008,17
24848,1365,1039,833.33,PAYMENT,2018-07-17 18:09:22,22803.32,1036.51,22,2,0,Australian Private Company,2008,17
24849,1365,1039,108.33,PAYMENT,2018-07-17 18:09:22,23636.65,1027.68,23,2,0,Australian Private Company,2008,17
7515,886,1040,5050.04,PAYMENT,2017-11-09 17:08:13,0.0,0.0,0,0,0,Australian Private Company,2010,15
7516,886,1040,50.0,PAYMENT,2017-11-09 17:08:13,5050.04,5050.04,1,1,0,Australian Private Company,2010,15
7632,886,1040,466.67,PAYMENT,2017-11-12 17:08:14,5100.04,2550.02,2,1,0,Australian Private Company,2010,15
7633,886,1040,66.66,PAYMENT,2017-11-12 17:08:14,5566.71,1855.57,3,1,0,Australian Private Company,2010,15
9221,886,1040,416.67,PAYMENT,2017-12-10 17:08:17,5633.37,1408.34,4,1,0,Australian Private Company,2010,15
9222,886,1040,66.66,PAYMENT,2017-12-10 17:08:17,6050.04,1210.01,5,1,0,Australian Private Company,2010,15
10982,886,1040,416.67,PAYMENT,2018-01-09 17:08:20,6116.7,1019.45,6,1,0,Australian Private Company,2010,15
10983,886,1040,66.66,PAYMENT,2018-01-09 17:08:20,6533.37,933.34,7,1,0,Australian Private Company,2010,15
12867,886,1040,416.67,PAYMENT,2018-02-11 17:08:22,6600.03,825.0,8,1,0,Australian Private Company,2010,15
12868,886,1040,66.66,PAYMENT,2018-02-11 17:08:22,7016.7,779.63,9,1,0,Australian Private Company,2010,15
14795,886,1040,416.67,PAYMENT,2018-03-11 17:08:24,7083.36,708.34,10,1,0,Australian Private Company,2010,15
14796,886,1040,66.66,PAYMENT,2018-03-11 17:08:24,7500.03,681.82,11,1,0,Australian Private Company,2010,15
16767,886,1040,416.67,PAYMENT,2018-04-09 18:08:25,7566.69,630.56,12,1,0,Australian Private Company,2010,15
16768,886,1040,66.66,PAYMENT,2018-04-09 18:08:25,7983.36,614.1,13,1,0,Australian Private Company,2010,15
19076,886,1040,416.67,PAYMENT,2018-05-09 18:08:29,8050.02,575.0,14,1,0,Australian Private Company,2010,15
19077,886,1040,66.66,PAYMENT,2018-05-09 18:08:29,8466.69,564.45,15,1,0,Australian Private Company,2010,15
21449,886,1040,416.67,PAYMENT,2018-06-10 18:09:11,8533.35,533.33,16,1,0,Australian Private Company,2010,15
21450,886,1040,66.66,PAYMENT,2018-06-10 18:09:11,8950.02,526.47,17,1,0,Australian Private Company,2010,15
24123,886,1040,416.67,PAYMENT,2018-07-09 18:09:22,9016.68,500.93,18,1,0,Australian Private Company,2010,15
24124,886,1040,66.66,PAYMENT,2018-07-09 18:09:22,9433.35,496.49,19,1,0,Australian Private Company,2010,15
20862,1425,1041,20050.04,PAYMENT,2018-06-03 18:08:32,0.0,0.0,0,0,0,Individual/Sole Trader,2013,12
20863,1425,1041,50.0,PAYMENT,2018-06-03 18:08:32,20050.04,20050.04,1,1,0,Individual/Sole Trader,2013,12
21123,1425,1041,20000.0,PAYMENT,2018-06-05 18:08:44,20100.04,10050.02,2,1,0,Individual/Sole Trader,2013,12
21276,1425,1041,20000.0,DEFAULT,2018-06-06 18:09:11,40100.04,13366.68,3,1,0,Individual/Sole Trader,2013,12
21800,1425,1041,1716.67,PAYMENT,2018-06-12 18:09:02,40100.04,13366.68,3,1,1,Individual/Sole Trader,2013,12
21801,1425,1041,266.66,PAYMENT,2018-06-12 18:09:02,41816.71,10454.18,4,1,1,Individual/Sole Trader,2013,12
23601,1425,1041,1666.67,PAYMENT,2018-07-03 18:08:46,42083.37,8416.67,5,1,1,Individual/Sole Trader,2013,12
23602,1425,1041,266.66,PAYMENT,2018-07-03 18:08:46,43750.04,7291.67,6,1,1,Individual/Sole Trader,2013,12
23753,1425,1041,1666.67,DEFAULT,2018-07-05 18:08:45,44016.7,6288.1,7,1,1,Individual/Sole Trader,2013,12
23754,1425,1041,266.66,DEFAULT,2018-07-05 18:08:45,44016.7,6288.1,7,1,2,Individual/Sole Trader,2013,12
24338,1425,1041,1666.67,PAYMENT,2018-07-11 18:09:21,44016.7,6288.1,7,1,3,Individual/Sole Trader,2013,12
24339,1425,1041,266.66,PAYMENT,2018-07-11 18:09:21,45683.37,5710.42,8,1,3,Individual/Sole Trader,2013,12
1024,35,1042,333.33,PAYMENT,2017-07-17 18:08:25,0.0,0.0,0,0,0,Individual/Sole Trader,2008,17
1025,35,1042,40.0,PAYMENT,2017-07-17 18:08:25,333.33,333.33,1,1,0,Individual/Sole Trader,2008,17
1455,652,1042,5050.04,PAYMENT,2017-07-24 18:08:35,373.33,186.66,2,1,0,Individual/Sole Trader,2008,17
1456,652,1042,50.0,PAYMENT,2017-07-24 18:08:35,5423.37,1807.79,3,2,0,Individual/Sole Trader,2008,17
1662,652,1042,466.67,PAYMENT,2017-07-27 18:08:39,5473.37,1368.34,4,2,0,Individual/Sole Trader,2008,17
1663,652,1042,66.66,PAYMENT,2017-07-27 18:08:39,5940.04,1188.01,5,2,0,Individual/Sole Trader,2008,17
3303,652,1042,416.67,PAYMENT,2017-08-24 18:09:18,6006.7,1001.12,6,2,0,Individual/Sole Trader,2008,17
3304,652,1042,66.66,PAYMENT,2017-08-24 18:09:18,6423.37,917.62,7,2,0,Individual/Sole Trader,2008,17
5336,652,1042,416.67,PAYMENT,2017-10-02 17:08:13,6490.03,811.25,8,2,0,Individual/Sole Trader,2008,17
5337,652,1042,66.66,PAYMENT,2017-10-02 17:08:13,6906.7,767.41,9,2,0,Individual/Sole Trader,2008,17
6300,652,1042,416.67,PAYMENT,2017-10-18 17:08:14,6973.36,697.34,10,2,0,Individual/Sole Trader,2008,17
6301,652,1042,66.66,PAYMENT,2017-10-18 17:08:14,7390.03,671.82,11,2,0,Individual/Sole Trader,2008,17
8044,652,1042,416.67,PAYMENT,2017-11-19 17:08:15,7456.69,621.39,12,2,0,Individual/Sole Trader,2008,17
8045,652,1042,66.66,PAYMENT,2017-11-19 17:08:15,7873.36,605.64,13,2,0,Individual/Sole Trader,2008,17
8246,652,1042,416.67,DEFAULT,2017-11-21 17:08:13,7940.02,567.14,14,2,0,Individual/Sole Trader,2008,17
8247,652,1042,66.66,DEFAULT,2017-11-21 17:08:13,7940.02,567.14,14,2,1,Individual/Sole Trader,2008,17
8338,652,1042,416.67,PAYMENT,2017-11-22 17:08:16,7940.02,567.14,14,2,2,Individual/Sole Trader,2008,17
8339,652,1042,66.66,PAYMENT,2017-11-22 17:08:16,8356.69,557.11,15,2,2,Individual/Sole Trader,2008,17
9790,652,1042,416.67,PAYMENT,2017-12-18 17:08:16,8423.35,526.46,16,2,2,Individual/Sole Trader,2008,17
9791,652,1042,66.66,PAYMENT,2017-12-18 17:08:17,8840.02,520.0,17,2,2,Individual/Sole Trader,2008,17
11602,652,1042,416.67,PAYMENT,2018-01-18 17:08:18,8906.68,494.82,18,2,2,Individual/Sole Trader,2008,17
11603,652,1042,66.66,PAYMENT,2018-01-18 17:08:18,9323.35,490.7,19,2,2,Individual/Sole Trader,2008,17
13354,652,1042,416.67,PAYMENT,2018-02-18 17:08:23,9390.01,469.5,20,2,2,Individual/Sole Trader,2008,17
13355,652,1042,66.66,PAYMENT,2018-02-18 17:08:23,9806.68,466.98,21,2,2,Individual/Sole Trader,2008,17
15276,652,1042,416.67,PAYMENT,2018-03-18 17:08:24,9873.34,448.79,22,2,2,Individual/Sole Trader,2008,17
15277,652,1042,66.66,PAYMENT,2018-03-18 17:08:24,10290.01,447.39,23,2,2,Individual/Sole Trader,2008,17
17452,652,1042,416.67,PAYMENT,2018-04-18 18:08:28,10356.67,431.53,24,2,2,Individual/Sole Trader,2008,17
17453,652,1042,66.66,PAYMENT,2018-04-18 18:08:28,10773.34,430.93,25,2,2,Individual/Sole Trader,2008,17
19858,652,1042,416.67,PAYMENT,2018-05-20 18:08:31,10840.0,416.92,26,2,2,Individual/Sole Trader,2008,17
19859,652,1042,66.66,PAYMENT,2018-05-20 18:08:31,11256.67,416.91,27,2,2,Individual/Sole Trader,2008,17
21818,652,1042,416.67,PAYMENT,2018-06-12 18:09:02,11323.33,404.4,28,2,2,Individual/Sole Trader,2008,17
21819,652,1042,66.66,PAYMENT,2018-06-12 18:09:02,11740.0,404.83,29,2,2,Individual/Sole Trader,2008,17
22304,1488,1042,6050.0,PAYMENT,2018-06-18 18:08:41,11806.66,393.56,30,2,2,Individual/Sole Trader,2008,17
22305,1488,1042,50.0,PAYMENT,2018-06-18 18:08:41,17856.66,576.02,31,3,2,Individual/Sole Trader,2008,17
22646,1488,1042,550.0,PAYMENT,2018-06-21 18:08:51,17906.66,559.58,32,3,2,Individual/Sole Trader,2008,17
22647,1488,1042,80.0,PAYMENT,2018-06-21 18:08:51,18456.66,559.29,33,3,2,Individual/Sole Trader,2008,17
24952,1488,1042,500.0,PAYMENT,2018-07-18 18:09:19,18536.66,545.2,34,3,2,Individual/Sole Trader,2008,17
24953,1488,1042,80.0,PAYMENT,2018-07-18 18:09:19,19036.66,543.9,35,3,2,Individual/Sole Trader,2008,17
9585,973,1043,8050.04,PAYMENT,2017-12-17 17:08:16,0.0,0.0,0,0,0,Individual/Sole Trader,2005,20
9586,973,1043,50.0,PAYMENT,2017-12-17 17:08:16,8050.04,8050.04,1,1,0,Individual/Sole Trader,2005,20
9983,973,1043,716.67,PAYMENT,2017-12-20 17:08:17,8100.04,4050.02,2,1,0,Individual/Sole Trader,2005,20
9984,973,1043,106.66,PAYMENT,2017-12-20 17:08:17,8816.71,2938.9,3,1,0,Individual/Sole Trader,2005,20
11538,973,1043,666.67,PAYMENT,2018-01-17 17:08:19,8923.37,2230.84,4,1,0,Individual/Sole Trader,2005,20
11539,973,1043,106.66,PAYMENT,2018-01-17 17:08:19,9590.04,1918.01,5,1,0,Individual/Sole Trader,2005,20
13388,973,1043,666.67,PAYMENT,2018-02-18 17:08:23,9696.7,1616.12,6,1,0,Individual/Sole Trader,2005,20
13389,973,1043,106.66,PAYMENT,2018-02-18 17:08:23,10363.37,1480.48,7,1,0,Individual/Sole Trader,2005,20
15310,973,1043,666.67,PAYMENT,2018-03-18 17:08:25,10470.03,1308.75,8,1,0,Individual/Sole Trader,2005,20
15311,973,1043,106.66,PAYMENT,2018-03-18 17:08:25,11136.7,1237.41,9,1,0,Individual/Sole Trader,2005,20
17363,973,1043,666.67,PAYMENT,2018-04-17 18:08:27,11243.36,1124.34,10,1,0,Individual/Sole Trader,2005,20
17364,973,1043,106.66,PAYMENT,2018-04-17 18:08:27,11910.03,1082.73,11,1,0,Individual/Sole Trader,2005,20
17588,973,1043,666.67,DEFAULT,2018-04-22 18:08:30,12016.69,1001.39,12,1,0,Individual/Sole Trader,2005,20
17589,973,1043,106.66,DEFAULT,2018-04-22 18:08:30,12016.69,1001.39,12,1,1,Individual/Sole Trader,2005,20
18248,973,1043,666.67,PAYMENT,2018-04-29 18:08:30,12016.69,1001.39,12,1,2,Individual/Sole Trader,2005,20
18249,973,1043,106.66,PAYMENT,2018-04-29 18:08:30,12683.36,975.64,13,1,2,Individual/Sole Trader,2005,20
19744,973,1043,666.67,PAYMENT,2018-05-17 18:08:33,12790.02,913.57,14,1,2,Individual/Sole Trader,2005,20
19745,973,1043,106.66,PAYMENT,2018-05-17 18:08:34,13456.69,897.11,15,1,2,Individual/Sole Trader,2005,20
22138,973,1043,666.67,PAYMENT,2018-06-17 18:08:44,13563.35,847.71,16,1,2,Individual/Sole Trader,2005,20
22139,973,1043,106.66,PAYMENT,2018-06-17 18:08:44,14230.02,837.06,17,1,2,Individual/Sole Trader,2005,20
22389,973,1043,666.67,DEFAULT,2018-06-19 18:08:44,14336.68,796.48,18,1,2,Individual/Sole Trader,2005,20
22390,973,1043,106.66,DEFAULT,2018-06-19 18:08:44,14336.68,796.48,18,1,3,Individual/Sole Trader,2005,20
22947,973,1043,666.67,PAYMENT,2018-06-25 18:08:44,14336.68,796.48,18,1,4,Individual/Sole Trader,2005,20
22948,973,1043,106.66,PAYMENT,2018-06-25 18:08:44,15003.35,789.65,19,1,4,Individual/Sole Trader,2005,20
24842,973,1043,666.67,PAYMENT,2018-07-17 18:09:22,15110.01,755.5,20,1,4,Individual/Sole Trader,2005,20
24843,973,1043,106.66,PAYMENT,2018-07-17 18:09:22,15776.68,751.27,21,1,4,Individual/Sole Trader,2005,20
1410,431,1044,1500.0,PAYMENT,2017-07-23 18:08:34,0.0,0.0,0,0,0,Australian Private Company,2016,9
1411,431,1044,240.0,PAYMENT,2017-07-23 18:08:34,1500.0,1500.0,1,1,0,Australian Private Company,2016,9
3153,431,1044,1500.0,PAYMENT,2017-08-21 18:09:14,1740.0,870.0,2,1,0,Australian Private Company,2016,9
3154,431,1044,240.0,PAYMENT,2017-08-21 18:09:14,3240.0,1080.0,3,1,0,Australian Private Company,2016,9
4879,431,1044,1500.0,PAYMENT,2017-09-21 18:08:11,3480.0,870.0,4,1,0,Australian Private Company,2016,9
4880,431,1044,240.0,PAYMENT,2017-09-21 18:08:11,4980.0,996.0,5,1,0,Australian Private Company,2016,9
6534,431,1044,1500.0,PAYMENT,2017-10-22 17:08:16,5220.0,870.0,6,1,0,Australian Private Company,2016,9
6535,431,1044,240.0,PAYMENT,2017-10-22 17:08:16,6720.0,960.0,7,1,0,Australian Private Company,2016,9
8293,431,1044,1500.0,PAYMENT,2017-11-21 17:08:14,6960.0,870.0,8,1,0,Australian Private Company,2016,9
8294,431,1044,240.0,PAYMENT,2017-11-21 17:08:14,8460.0,940.0,9,1,0,Australian Private Company,2016,9
10079,431,1044,1500.0,PAYMENT,2017-12-21 17:08:20,8700.0,870.0,10,1,0,Australian Private Company,2016,9
10080,431,1044,240.0,PAYMENT,2017-12-21 17:08:20,10200.0,927.27,11,1,0,Australian Private Company,2016,9
11812,431,1044,1500.0,PAYMENT,2018-01-21 17:08:23,10440.0,870.0,12,1,0,Australian Private Company,2016,9
11813,431,1044,240.0,PAYMENT,2018-01-21 17:08:23,11940.0,918.46,13,1,0,Australian Private Company,2016,9
13740,431,1044,1500.0,PAYMENT,2018-02-21 17:08:23,12180.0,870.0,14,1,0,Australian Private Company,2016,9
13741,431,1044,240.0,PAYMENT,2018-02-21 17:08:23,13680.0,912.0,15,1,0,Australian Private Company,2016,9
23328,1543,1045,20050.04,PAYMENT,2018-07-01 18:08:46,0.0,0.0,0,0,0,Australian Private Company,2017,8
23329,1543,1045,50.0,PAYMENT,2018-07-01 18:08:46,20050.04,20050.04,1,1,0,Australian Private Company,2017,8
23712,1543,1045,1716.67,PAYMENT,2018-07-04 18:08:47,20100.04,10050.02,2,1,0,Australian Private Company,2017,8
23713,1543,1045,266.66,PAYMENT,2018-07-04 18:08:47,21816.71,7272.24,3,1,0,Australian Private Company,2017,8
576,453,1046,416.67,PAYMENT,2017-07-10 18:08:15,0.0,0.0,0,0,0,Individual/Sole Trader,2004,21
577,453,1046,66.66,PAYMENT,2017-07-10 18:08:15,416.67,416.67,1,1,0,Individual/Sole Trader,2004,21
2466,453,1046,416.67,PAYMENT,2017-08-10 18:08:58,483.33,241.67,2,1,0,Individual/Sole Trader,2004,21
2467,453,1046,66.66,PAYMENT,2017-08-10 18:08:58,900.0,300.0,3,1,0,Individual/Sole Trader,2004,21
4066,453,1046,416.67,PAYMENT,2017-09-10 18:09:36,966.66,241.66,4,1,0,Individual/Sole Trader,2004,21
4067,453,1046,66.66,PAYMENT,2017-09-10 18:09:36,1383.33,276.67,5,1,0,Individual/Sole Trader,2004,21
5870,453,1046,416.67,PAYMENT,2017-10-10 17:08:10,1449.99,241.66,6,1,0,Individual/Sole Trader,2004,21
5871,453,1046,66.66,PAYMENT,2017-10-10 17:08:10,1866.66,266.67,7,1,0,Individual/Sole Trader,2004,21
7608,453,1046,416.67,PAYMENT,2017-11-12 17:08:14,1933.32,241.67,8,1,0,Individual/Sole Trader,2004,21
7609,453,1046,66.66,PAYMENT,2017-11-12 17:08:14,2349.99,261.11,9,1,0,Individual/Sole Trader,2004,21
9201,453,1046,416.67,PAYMENT,2017-12-10 17:08:16,2416.65,241.67,10,1,0,Individual/Sole Trader,2004,21
9202,453,1046,66.66,PAYMENT,2017-12-10 17:08:16,2833.32,257.57,11,1,0,Individual/Sole Trader,2004,21
11029,453,1046,416.67,PAYMENT,2018-01-10 17:08:18,2899.98,241.66,12,1,0,Individual/Sole Trader,2004,21
11030,453,1046,66.66,PAYMENT,2018-01-10 17:08:18,3316.65,255.13,13,1,0,Individual/Sole Trader,2004,21
12841,453,1046,416.67,PAYMENT,2018-02-11 17:08:21,3383.31,241.66,14,1,0,Individual/Sole Trader,2004,21
12842,453,1046,66.66,PAYMENT,2018-02-11 17:08:21,3799.98,253.33,15,1,0,Individual/Sole Trader,2004,21
14769,453,1046,416.67,PAYMENT,2018-03-11 17:08:23,3866.64,241.67,16,1,0,Individual/Sole Trader,2004,21
14770,453,1046,66.66,PAYMENT,2018-03-11 17:08:23,4283.31,251.96,17,1,0,Individual/Sole Trader,2004,21
15514,1173,1046,10049.96,PAYMENT,2018-03-20 17:08:24,4349.97,241.67,18,1,0,Individual/Sole Trader,2004,21
15515,1173,1046,50.0,PAYMENT,2018-03-20 17:08:24,14399.93,757.89,19,2,0,Individual/Sole Trader,2004,21
15821,1173,1046,883.33,PAYMENT,2018-03-25 17:08:28,14449.93,722.5,20,2,0,Individual/Sole Trader,2004,21
15822,1173,1046,133.33,PAYMENT,2018-03-25 17:08:28,15333.26,730.16,21,2,0,Individual/Sole Trader,2004,21
17717,1173,1046,833.33,PAYMENT,2018-04-22 18:08:33,15466.59,703.03,22,2,0,Individual/Sole Trader,2004,21
17718,1173,1046,133.33,PAYMENT,2018-04-22 18:08:33,16299.92,708.69,23,2,0,Individual/Sole Trader,2004,21
19936,1173,1046,833.33,PAYMENT,2018-05-20 18:08:33,16433.25,684.72,24,2,0,Individual/Sole Trader,2004,21
19937,1173,1046,133.33,PAYMENT,2018-05-20 18:08:33,17266.58,690.66,25,2,0,Individual/Sole Trader,2004,21
22551,1173,1046,833.33,PAYMENT,2018-06-20 18:08:46,17399.91,669.23,26,2,0,Individual/Sole Trader,2004,21
22552,1173,1046,133.33,PAYMENT,2018-06-20 18:08:46,18233.24,675.31,27,2,0,Individual/Sole Trader,2004,21
25241,1173,1046,833.33,PAYMENT,2018-07-22 18:08:09,18366.57,655.95,28,2,0,Individual/Sole Trader,2004,21
25242,1173,1046,133.33,PAYMENT,2018-07-22 18:08:09,19199.9,662.07,29,2,0,Individual/Sole Trader,2004,21
4296,762,1047,11050.04,PAYMENT,2017-09-13 18:09:41,0.0,0.0,0,0,0,Family Partnership,2010,15
4297,762,1047,50.0,PAYMENT,2017-09-13 18:09:41,11050.04,11050.04,1,1,0,Family Partnership,2010,15
4541,762,1047,966.67,PAYMENT,2017-09-17 18:08:11,11100.04,5550.02,2,1,0,Family Partnership,2010,15
4542,762,1047,146.66,PAYMENT,2017-09-17 18:08:11,12066.71,4022.24,3,1,0,Family Partnership,2010,15
6091,762,1047,916.67,PAYMENT,2017-10-15 17:08:12,12213.37,3053.34,4,1,0,Family Partnership,2010,15
6092,762,1047,146.66,PAYMENT,2017-10-15 17:08:12,13130.04,2626.01,5,1,0,Family Partnership,2010,15
7732,762,1047,916.67,PAYMENT,2017-11-13 17:08:14,13276.7,2212.78,6,1,0,Family Partnership,2010,15
7733,762,1047,146.66,PAYMENT,2017-11-13 17:08:14,14193.37,2027.62,7,1,0,Family Partnership,2010,15
9477,762,1047,916.67,PAYMENT,2017-12-13 17:08:17,14340.03,1792.5,8,1,0,Family Partnership,2010,15
9478,762,1047,146.66,PAYMENT,2017-12-13 17:08:17,15256.7,1695.19,9,1,0,Family Partnership,2010,15
11264,762,1047,916.67,PAYMENT,2018-01-14 17:08:22,15403.36,1540.34,10,1,0,Family Partnership,2010,15
11265,762,1047,146.66,PAYMENT,2018-01-14 17:08:22,16320.03,1483.64,11,1,0,Family Partnership,2010,15
